,Currency,Exchange,day,month,year
9456,CAD,1.342,6,3,2020
9457,AUD,1.5087,6,3,2020
9458,EUR,0.8821,6,3,2020
9459,GBP,0.7689,6,3,2020
9460,USD,1.0,7,3,2020
9461,CAD,1.342,7,3,2020
9462,AUD,1.5087,7,3,2020
9463,EUR,0.8821,7,3,2020
9464,GBP,0.7689,7,3,2020
9465,USD,1.0,8,3,2020
9466,CAD,1.342,8,3,2020
9467,AUD,1.5087,8,3,2020
9468,EUR,0.8821,8,3,2020
9469,GBP,0.7689,8,3,2020
9470,USD,1.0,9,3,2020
9471,CAD,1.3629,9,3,2020
9472,AUD,1.5127,9,3,2020
9473,EUR,0.8729,9,3,2020
9474,GBP,0.7628,9,3,2020
9475,USD,1.0,10,3,2020
9476,CAD,1.3678,10,3,2020
9477,AUD,1.5256,10,3,2020
9478,EUR,0.878,10,3,2020
9479,GBP,0.7672,10,3,2020
9480,USD,1.0,11,3,2020
9481,CAD,1.3743,11,3,2020
9482,AUD,1.534,11,3,2020
9483,EUR,0.8821,11,3,2020
9484,GBP,0.7736,11,3,2020
9485,USD,1.0,12,3,2020
9486,CAD,1.3811,12,3,2020
9487,AUD,1.5724,12,3,2020
9488,EUR,0.8897,12,3,2020
9489,GBP,0.7885,12,3,2020
9490,USD,1.0,13,3,2020
9491,CAD,1.3859,13,3,2020
9492,AUD,1.5926,13,3,2020
9493,EUR,0.9006,13,3,2020
9494,GBP,0.8021,13,3,2020
9495,USD,1.0,14,3,2020
9496,CAD,1.3859,14,3,2020
9497,AUD,1.5926,14,3,2020
9498,EUR,0.9006,14,3,2020
9499,GBP,0.8021,14,3,2020
9500,USD,1.0,15,3,2020
9501,CAD,1.3859,15,3,2020
9502,AUD,1.5926,15,3,2020
9503,EUR,0.9006,15,3,2020
9504,GBP,0.8021,15,3,2020
9505,USD,1.0,16,3,2020
9506,CAD,1.3928,16,3,2020
9507,AUD,1.6311,16,3,2020
9508,EUR,0.8963,16,3,2020
9509,GBP,0.8149,16,3,2020
9510,USD,1.0,17,3,2020
9511,CAD,1.4125,17,3,2020
9512,AUD,1.6652,17,3,2020
9513,EUR,0.9106,17,3,2020
9514,GBP,0.827,17,3,2020
9515,USD,1.0,18,3,2020
9516,CAD,1.4404,18,3,2020
9517,AUD,1.6982,18,3,2020
9518,EUR,0.9146,18,3,2020
9519,GBP,0.8431,18,3,2020
9520,USD,1.0,19,3,2020
9521,CAD,1.4464,19,3,2020
9522,AUD,1.7253,19,3,2020
9523,EUR,0.9258,19,3,2020
9524,GBP,0.8609,19,3,2020
9525,USD,1.0,20,3,2020
9526,CAD,1.425,20,3,2020
9527,AUD,1.7023,20,3,2020
9528,EUR,0.934,20,3,2020
9529,GBP,0.8502,20,3,2020
9530,USD,1.0,21,3,2020
9531,CAD,1.425,21,3,2020
9532,AUD,1.7023,21,3,2020
9533,EUR,0.934,21,3,2020
9534,GBP,0.8502,21,3,2020
9535,USD,1.0,22,3,2020
9536,CAD,1.425,22,3,2020
9537,AUD,1.7023,22,3,2020
9538,EUR,0.934,22,3,2020
9539,GBP,0.8502,22,3,2020
9540,USD,1.0,23,3,2020
9541,CAD,1.4384,23,3,2020
9542,AUD,1.7236,23,3,2020
9543,EUR,0.9274,23,3,2020
9544,GBP,0.8622,23,3,2020
9545,USD,1.0,24,3,2020
9546,CAD,1.4494,24,3,2020
9547,AUD,1.6891,24,3,2020
9548,EUR,0.9223,24,3,2020
9549,GBP,0.8494,24,3,2020
9550,USD,1.0,25,3,2020
9551,CAD,1.4352,25,3,2020
9552,AUD,1.6619,25,3,2020
9553,EUR,0.9236,25,3,2020
9554,GBP,0.8451,25,3,2020
9555,USD,1.0,26,3,2020
9556,CAD,1.4084,26,3,2020
9557,AUD,1.6539,26,3,2020
9558,EUR,0.9107,26,3,2020
9559,GBP,0.8319,26,3,2020
9560,USD,1.0,27,3,2020
9561,CAD,1.414,27,3,2020
9562,AUD,1.6588,27,3,2020
9563,EUR,0.911,27,3,2020
9564,GBP,0.8176,27,3,2020
9565,USD,1.0,28,3,2020
9566,CAD,1.414,28,3,2020
9567,AUD,1.6588,28,3,2020
9568,EUR,0.911,28,3,2020
9569,GBP,0.8176,28,3,2020
9570,USD,1.0,29,3,2020
9571,CAD,1.414,29,3,2020
9572,AUD,1.6588,29,3,2020
9573,EUR,0.911,29,3,2020
9574,GBP,0.8176,29,3,2020
9575,USD,1.0,30,3,2020
9576,CAD,1.4162,30,3,2020
9577,AUD,1.6332,30,3,2020
9578,EUR,0.9063,30,3,2020
9579,GBP,0.8057,30,3,2020
9580,USD,1.0,31,3,2020
9581,CAD,1.4254,31,3,2020
9582,AUD,1.6399,31,3,2020
9583,EUR,0.9127,31,3,2020
9584,GBP,0.8091,31,3,2020
9585,USD,1.0,1,4,2020
9586,CAD,1.4266,1,4,2020
9587,AUD,1.6508,1,4,2020
9588,EUR,0.9144,1,4,2020
9589,GBP,0.8089,1,4,2020
9590,USD,1.0,2,4,2020
9591,CAD,1.4167,2,4,2020
9592,AUD,1.6477,2,4,2020
9593,EUR,0.9169,2,4,2020
9594,GBP,0.8045,2,4,2020
9595,USD,1.0,3,4,2020
9596,CAD,1.4185,3,4,2020
9597,AUD,1.6694,3,4,2020
9598,EUR,0.9272,3,4,2020
9599,GBP,0.8146,3,4,2020
9600,USD,1.0,4,4,2020
9601,CAD,1.4185,4,4,2020
9602,AUD,1.6694,4,4,2020
9603,EUR,0.9272,4,4,2020
9604,GBP,0.8146,4,4,2020
9605,USD,1.0,5,4,2020
9606,CAD,1.4185,5,4,2020
9607,AUD,1.6694,5,4,2020
9608,EUR,0.9272,5,4,2020
9609,GBP,0.8146,5,4,2020
9610,USD,1.0,6,4,2020
9611,CAD,1.416,6,4,2020
9612,AUD,1.6486,6,4,2020
9613,EUR,0.9267,6,4,2020
9614,GBP,0.8136,6,4,2020
9615,USD,1.0,7,4,2020
9616,CAD,1.4018,7,4,2020
9617,AUD,1.6149,7,4,2020
9618,EUR,0.9187,7,4,2020
9619,GBP,0.8093,7,4,2020
9620,USD,1.0,8,4,2020
9621,CAD,1.4013,8,4,2020
9622,AUD,1.6186,8,4,2020
9623,EUR,0.9199,8,4,2020
9624,GBP,0.809,8,4,2020
9625,USD,1.0,9,4,2020
9626,CAD,1.4047,9,4,2020
9627,AUD,1.6052,9,4,2020
9628,EUR,0.9202,9,4,2020
9629,GBP,0.8058,9,4,2020
9630,USD,1.0,10,4,2020
9631,CAD,1.4047,10,4,2020
9632,AUD,1.6052,10,4,2020
9633,EUR,0.9202,10,4,2020
9634,GBP,0.8058,10,4,2020
9635,USD,1.0,11,4,2020
9636,CAD,1.4047,11,4,2020
9637,AUD,1.6052,11,4,2020
9638,EUR,0.9202,11,4,2020
9639,GBP,0.8058,11,4,2020
9640,USD,1.0,12,4,2020
9641,CAD,1.4047,12,4,2020
9642,AUD,1.6052,12,4,2020
9643,EUR,0.9202,12,4,2020
9644,GBP,0.8058,12,4,2020
9645,USD,1.0,13,4,2020
9646,CAD,1.4047,13,4,2020
9647,AUD,1.6052,13,4,2020
9648,EUR,0.9202,13,4,2020
9649,GBP,0.8058,13,4,2020
9650,USD,1.0,14,4,2020
9651,CAD,1.3917,14,4,2020
9652,AUD,1.5633,14,4,2020
9653,EUR,0.9122,14,4,2020
9654,GBP,0.7959,14,4,2020
9655,USD,1.0,15,4,2020
9656,CAD,1.406,15,4,2020
9657,AUD,1.5866,15,4,2020
9658,EUR,0.9172,15,4,2020
9659,GBP,0.8015,15,4,2020
9660,USD,1.0,16,4,2020
9661,CAD,1.4106,16,4,2020
9662,AUD,1.5858,16,4,2020
9663,EUR,0.9184,16,4,2020
9664,GBP,0.8005,16,4,2020
9665,USD,1.0,17,4,2020
9666,CAD,1.407,17,4,2020
9667,AUD,1.5735,17,4,2020
9668,EUR,0.9208,17,4,2020
9669,GBP,0.8009,17,4,2020
9670,USD,1.0,18,4,2020
9671,CAD,1.407,18,4,2020
9672,AUD,1.5735,18,4,2020
9673,EUR,0.9208,18,4,2020
9674,GBP,0.8009,18,4,2020
9675,USD,1.0,19,4,2020
9676,CAD,1.407,19,4,2020
9677,AUD,1.5735,19,4,2020
9678,EUR,0.9208,19,4,2020
9679,GBP,0.8009,19,4,2020
9680,USD,1.0,20,4,2020
9681,CAD,1.4111,20,4,2020
9682,AUD,1.5732,20,4,2020
9683,EUR,0.9208,20,4,2020
9684,GBP,0.8043,20,4,2020
9685,USD,1.0,21,4,2020
9686,CAD,1.4204,21,4,2020
9687,AUD,1.5932,21,4,2020
9688,EUR,0.9228,21,4,2020
9689,GBP,0.8131,21,4,2020
9690,USD,1.0,22,4,2020
9691,CAD,1.4148,22,4,2020
9692,AUD,1.5827,22,4,2020
9693,EUR,0.9202,22,4,2020
9694,GBP,0.8091,22,4,2020
9695,USD,1.0,23,4,2020
9696,CAD,1.4135,23,4,2020
9697,AUD,1.5706,23,4,2020
9698,EUR,0.9283,23,4,2020
9699,GBP,0.8095,23,4,2020
9700,USD,1.0,24,4,2020
9701,CAD,1.4049,24,4,2020
9702,AUD,1.5688,24,4,2020
9703,EUR,0.9259,24,4,2020
9704,GBP,0.8102,24,4,2020
9705,USD,1.0,25,4,2020
9706,CAD,1.4049,25,4,2020
9707,AUD,1.5688,25,4,2020
9708,EUR,0.9259,25,4,2020
9709,GBP,0.8102,25,4,2020
9710,USD,1.0,26,4,2020
9711,CAD,1.4049,26,4,2020
9712,AUD,1.5688,26,4,2020
9713,EUR,0.9259,26,4,2020
9714,GBP,0.8102,26,4,2020
9715,USD,1.0,27,4,2020
9716,CAD,1.4057,27,4,2020
9717,AUD,1.5476,27,4,2020
9718,EUR,0.9215,27,4,2020
9719,GBP,0.8041,27,4,2020
9720,USD,1.0,28,4,2020
9721,CAD,1.3955,28,4,2020
9722,AUD,1.5385,28,4,2020
9723,EUR,0.9194,28,4,2020
9724,GBP,0.8006,28,4,2020
9725,USD,1.0,29,4,2020
9726,CAD,1.3954,29,4,2020
9727,AUD,1.5362,29,4,2020
9728,EUR,0.9223,29,4,2020
9729,GBP,0.8059,29,4,2020
9730,USD,1.0,30,4,2020
9731,CAD,1.3863,30,4,2020
9732,AUD,1.5261,30,4,2020
9733,EUR,0.9195,30,4,2020
9734,GBP,0.7991,30,4,2020
9735,USD,1.0,1,5,2020
9736,CAD,1.3863,1,5,2020
9737,AUD,1.5261,1,5,2020
9738,EUR,0.9195,1,5,2020
9739,GBP,0.7991,1,5,2020
9740,USD,1.0,2,5,2020
9741,CAD,1.3863,2,5,2020
9742,AUD,1.5261,2,5,2020
9743,EUR,0.9195,2,5,2020
9744,GBP,0.7991,2,5,2020
9745,USD,1.0,3,5,2020
9746,CAD,1.3863,3,5,2020
9747,AUD,1.5261,3,5,2020
9748,EUR,0.9195,3,5,2020
9749,GBP,0.7991,3,5,2020
9750,USD,1.0,4,5,2020
9751,CAD,1.4065,4,5,2020
9752,AUD,1.5557,4,5,2020
9753,EUR,0.9139,4,5,2020
9754,GBP,0.8033,4,5,2020
9755,USD,1.0,5,5,2020
9756,CAD,1.4019,5,5,2020
9757,AUD,1.5517,5,5,2020
9758,EUR,0.9223,5,5,2020
9759,GBP,0.8029,5,5,2020
9760,USD,1.0,6,5,2020
9761,CAD,1.4088,6,5,2020
9762,AUD,1.5773,6,5,2020
9763,EUR,0.9253,6,5,2020
9764,GBP,0.8074,6,5,2020
9765,USD,1.0,7,5,2020
9766,CAD,1.4075,7,5,2020
9767,AUD,1.5491,7,5,2020
9768,EUR,0.9274,7,5,2020
9769,GBP,0.8113,7,5,2020
9770,USD,1.0,8,5,2020
9771,CAD,1.3943,8,5,2020
9772,AUD,1.5321,8,5,2020
9773,EUR,0.9223,8,5,2020
9774,GBP,0.8073,8,5,2020
9775,USD,1.0,9,5,2020
9776,CAD,1.3943,9,5,2020
9777,AUD,1.5321,9,5,2020
9778,EUR,0.9223,9,5,2020
9779,GBP,0.8073,9,5,2020
9780,USD,1.0,10,5,2020
9781,CAD,1.3943,10,5,2020
9782,AUD,1.5321,10,5,2020
9783,EUR,0.9223,10,5,2020
9784,GBP,0.8073,10,5,2020
9785,USD,1.0,11,5,2020
9786,CAD,1.3984,11,5,2020
9787,AUD,1.5437,11,5,2020
9788,EUR,0.9239,11,5,2020
9789,GBP,0.8119,11,5,2020
9790,USD,1.0,12,5,2020
9791,CAD,1.3979,12,5,2020
9792,AUD,1.5311,12,5,2020
9793,EUR,0.921,12,5,2020
9794,GBP,0.8084,12,5,2020
9795,USD,1.0,13,5,2020
9796,CAD,1.4017,13,5,2020
9797,AUD,1.5344,13,5,2020
9798,EUR,0.9195,13,5,2020
9799,GBP,0.8114,13,5,2020
9800,USD,1.0,14,5,2020
9801,CAD,1.4107,14,5,2020
9802,AUD,1.5572,14,5,2020
9803,EUR,0.9266,14,5,2020
9804,GBP,0.82,14,5,2020
9805,USD,1.0,15,5,2020
9806,CAD,1.4105,15,5,2020
9807,AUD,1.5563,15,5,2020
9808,EUR,0.9261,15,5,2020
9809,GBP,0.8218,15,5,2020
9810,USD,1.0,16,5,2020
9811,CAD,1.4105,16,5,2020
9812,AUD,1.5563,16,5,2020
9813,EUR,0.9261,16,5,2020
9814,GBP,0.8218,16,5,2020
9815,USD,1.0,17,5,2020
9816,CAD,1.4105,17,5,2020
9817,AUD,1.5563,17,5,2020
9818,EUR,0.9261,17,5,2020
9819,GBP,0.8218,17,5,2020
9820,USD,1.0,18,5,2020
9821,CAD,1.4034,18,5,2020
9822,AUD,1.5451,18,5,2020
9823,EUR,0.9232,18,5,2020
9824,GBP,0.8231,18,5,2020
9825,USD,1.0,19,5,2020
9826,CAD,1.3928,19,5,2020
9827,AUD,1.5298,19,5,2020
9828,EUR,0.9132,19,5,2020
9829,GBP,0.8177,19,5,2020
9830,USD,1.0,20,5,2020
9831,CAD,1.3881,20,5,2020
9832,AUD,1.5197,20,5,2020
9833,EUR,0.9126,20,5,2020
9834,GBP,0.8155,20,5,2020
9835,USD,1.0,21,5,2020
9836,CAD,1.3918,21,5,2020
9837,AUD,1.5191,21,5,2020
9838,EUR,0.9091,21,5,2020
9839,GBP,0.8177,21,5,2020
9840,USD,1.0,22,5,2020
9841,CAD,1.4007,22,5,2020
9842,AUD,1.531,22,5,2020
9843,EUR,0.9171,22,5,2020
9844,GBP,0.8214,22,5,2020
9845,USD,1.0,23,5,2020
9846,CAD,1.4007,23,5,2020
9847,AUD,1.531,23,5,2020
9848,EUR,0.9171,23,5,2020
9849,GBP,0.8214,23,5,2020
9850,USD,1.0,24,5,2020
9851,CAD,1.4007,24,5,2020
9852,AUD,1.531,24,5,2020
9853,EUR,0.9171,24,5,2020
9854,GBP,0.8214,24,5,2020
9855,USD,1.0,25,5,2020
9856,CAD,1.3988,25,5,2020
9857,AUD,1.5287,25,5,2020
9858,EUR,0.9166,25,5,2020
9859,GBP,0.8205,25,5,2020
9860,USD,1.0,26,5,2020
9861,CAD,1.3835,26,5,2020
9862,AUD,1.507,26,5,2020
9863,EUR,0.9112,26,5,2020
9864,GBP,0.8098,26,5,2020
9865,USD,1.0,27,5,2020
9866,CAD,1.3762,27,5,2020
9867,AUD,1.5071,27,5,2020
9868,EUR,0.9098,27,5,2020
9869,GBP,0.8152,27,5,2020
9870,USD,1.0,28,5,2020
9871,CAD,1.3757,28,5,2020
9872,AUD,1.5091,28,5,2020
9873,EUR,0.9078,28,5,2020
9874,GBP,0.8145,28,5,2020
9875,USD,1.0,29,5,2020
9876,CAD,1.3721,29,5,2020
9877,AUD,1.4979,29,5,2020
9878,EUR,0.898,29,5,2020
9879,GBP,0.809,29,5,2020
9880,USD,1.0,30,5,2020
9881,CAD,1.3721,30,5,2020
9882,AUD,1.4979,30,5,2020
9883,EUR,0.898,30,5,2020
9884,GBP,0.809,30,5,2020
9885,USD,1.0,31,5,2020
9886,CAD,1.3721,31,5,2020
9887,AUD,1.4979,31,5,2020
9888,EUR,0.898,31,5,2020
9889,GBP,0.809,31,5,2020
9890,USD,1.0,1,6,2020
9891,CAD,1.3699,1,6,2020
9892,AUD,1.4833,1,6,2020
9893,EUR,0.8996,1,6,2020
9894,GBP,0.8067,1,6,2020
9895,USD,1.0,2,6,2020
9896,CAD,1.3519,2,6,2020
9897,AUD,1.4596,2,6,2020
9898,EUR,0.8949,2,6,2020
9899,GBP,0.7972,2,6,2020
9900,USD,1.0,3,6,2020
9901,CAD,1.3555,3,6,2020
9902,AUD,1.4544,3,6,2020
9903,EUR,0.8933,3,6,2020
9904,GBP,0.7956,3,6,2020
9905,USD,1.0,4,6,2020
9906,CAD,1.3514,4,6,2020
9907,AUD,1.4468,4,6,2020
9908,EUR,0.8889,4,6,2020
9909,GBP,0.7972,4,6,2020
9910,USD,1.0,5,6,2020
9911,CAD,1.3448,5,6,2020
9912,AUD,1.4322,5,6,2020
9913,EUR,0.8826,5,6,2020
9914,GBP,0.7895,5,6,2020
9915,USD,1.0,6,6,2020
9916,CAD,1.3448,6,6,2020
9917,AUD,1.4322,6,6,2020
9918,EUR,0.8826,6,6,2020
9919,GBP,0.7895,6,6,2020
9920,USD,1.0,7,6,2020
9921,CAD,1.3448,7,6,2020
9922,AUD,1.4322,7,6,2020
9923,EUR,0.8826,7,6,2020
9924,GBP,0.7895,7,6,2020
9925,USD,1.0,8,6,2020
9926,CAD,1.3404,8,6,2020
9927,AUD,1.4316,8,6,2020
9928,EUR,0.8861,8,6,2020
9929,GBP,0.7902,8,6,2020
9930,USD,1.0,9,6,2020
9931,CAD,1.3447,9,6,2020
9932,AUD,1.4403,9,6,2020
9933,EUR,0.8854,9,6,2020
9934,GBP,0.7891,9,6,2020
9935,USD,1.0,10,6,2020
9936,CAD,1.3387,10,6,2020
9937,AUD,1.4259,10,6,2020
9938,EUR,0.8791,10,6,2020
9939,GBP,0.7821,10,6,2020
9940,USD,1.0,11,6,2020
9941,CAD,1.3501,11,6,2020
9942,AUD,1.447,11,6,2020
9943,EUR,0.8812,11,6,2020
9944,GBP,0.7901,11,6,2020
9945,USD,1.0,12,6,2020
9946,CAD,1.3577,12,6,2020
9947,AUD,1.455,12,6,2020
9948,EUR,0.8846,12,6,2020
9949,GBP,0.7931,12,6,2020
9950,USD,1.0,13,6,2020
9951,CAD,1.3577,13,6,2020
9952,AUD,1.455,13,6,2020
9953,EUR,0.8846,13,6,2020
9954,GBP,0.7931,13,6,2020
9955,USD,1.0,14,6,2020
9956,CAD,1.3577,14,6,2020
9957,AUD,1.455,14,6,2020
9958,EUR,0.8846,14,6,2020
9959,GBP,0.7931,14,6,2020
9960,USD,1.0,15,6,2020
9961,CAD,1.3634,15,6,2020
9962,AUD,1.4641,15,6,2020
9963,EUR,0.8887,15,6,2020
9964,GBP,0.7967,15,6,2020
9965,USD,1.0,16,6,2020
9966,CAD,1.3548,16,6,2020
9967,AUD,1.4436,16,6,2020
9968,EUR,0.8843,16,6,2020
9969,GBP,0.7903,16,6,2020
9970,USD,1.0,17,6,2020
9971,CAD,1.3536,17,6,2020
9972,AUD,1.4505,17,6,2020
9973,EUR,0.8903,17,6,2020
9974,GBP,0.7964,17,6,2020
9975,USD,1.0,18,6,2020
9976,CAD,1.3561,18,6,2020
9977,AUD,1.4575,18,6,2020
9978,EUR,0.8911,18,6,2020
9979,GBP,0.8022,18,6,2020
9980,USD,1.0,19,6,2020
9981,CAD,1.3567,19,6,2020
9982,AUD,1.4506,19,6,2020
9983,EUR,0.8921,19,6,2020
9984,GBP,0.8074,19,6,2020
9985,USD,1.0,20,6,2020
9986,CAD,1.3567,20,6,2020
9987,AUD,1.4506,20,6,2020
9988,EUR,0.8921,20,6,2020
9989,GBP,0.8074,20,6,2020
9990,USD,1.0,21,6,2020
9991,CAD,1.3567,21,6,2020
9992,AUD,1.4506,21,6,2020
9993,EUR,0.8921,21,6,2020
9994,GBP,0.8074,21,6,2020
9995,USD,1.0,22,6,2020
9996,CAD,1.3565,22,6,2020
9997,AUD,1.453,22,6,2020
9998,EUR,0.8918,22,6,2020
9999,GBP,0.8056,22,6,2020
10000,USD,1.0,23,6,2020
10001,CAD,1.3491,23,6,2020
10002,AUD,1.4377,23,6,2020
10003,EUR,0.8835,23,6,2020
10004,GBP,0.8008,23,6,2020
10005,USD,1.0,24,6,2020
10006,CAD,1.3591,24,6,2020
10007,AUD,1.4488,24,6,2020
10008,EUR,0.8865,24,6,2020
10009,GBP,0.8009,24,6,2020
10010,USD,1.0,25,6,2020
10011,CAD,1.3645,25,6,2020
10012,AUD,1.4572,25,6,2020
10013,EUR,0.8929,25,6,2020
10014,GBP,0.8048,25,6,2020
10015,USD,1.0,26,6,2020
10016,CAD,1.3661,26,6,2020
10017,AUD,1.4548,26,6,2020
10018,EUR,0.8918,26,6,2020
10019,GBP,0.8078,26,6,2020
10020,USD,1.0,27,6,2020
10021,CAD,1.3661,27,6,2020
10022,AUD,1.4548,27,6,2020
10023,EUR,0.8918,27,6,2020
10024,GBP,0.8078,27,6,2020
10025,USD,1.0,28,6,2020
10026,CAD,1.3661,28,6,2020
10027,AUD,1.4548,28,6,2020
10028,EUR,0.8918,28,6,2020
10029,GBP,0.8078,28,6,2020
10030,USD,1.0,29,6,2020
10031,CAD,1.3656,29,6,2020
10032,AUD,1.4539,29,6,2020
10033,EUR,0.8862,29,6,2020
10034,GBP,0.8112,29,6,2020
10035,USD,1.0,30,6,2020
10036,CAD,1.3685,30,6,2020
10037,AUD,1.4595,30,6,2020
10038,EUR,0.893,30,6,2020
10039,GBP,0.8148,30,6,2020
10040,USD,1.0,1,7,2020
10041,CAD,1.3587,1,7,2020
10042,AUD,1.4525,1,7,2020
10043,EUR,0.8929,1,7,2020
10044,GBP,0.8074,1,7,2020
10045,USD,1.0,2,7,2020
10046,CAD,1.3595,2,7,2020
10047,AUD,1.4439,2,7,2020
10048,EUR,0.8861,2,7,2020
10049,GBP,0.7994,2,7,2020
10050,USD,1.0,3,7,2020
10051,CAD,1.3572,3,7,2020
10052,AUD,1.4411,3,7,2020
10053,EUR,0.8909,3,7,2020
10054,GBP,0.8029,3,7,2020
10055,USD,1.0,4,7,2020
10056,CAD,1.3572,4,7,2020
10057,AUD,1.4411,4,7,2020
10058,EUR,0.8909,4,7,2020
10059,GBP,0.8029,4,7,2020
10060,USD,1.0,5,7,2020
10061,CAD,1.3572,5,7,2020
10062,AUD,1.4411,5,7,2020
10063,EUR,0.8909,5,7,2020
10064,GBP,0.8029,5,7,2020
10065,USD,1.0,6,7,2020
10066,CAD,1.3539,6,7,2020
10067,AUD,1.4331,6,7,2020
10068,EUR,0.883,6,7,2020
10069,GBP,0.7992,6,7,2020
10070,USD,1.0,7,7,2020
10071,CAD,1.3567,7,7,2020
10072,AUD,1.4403,7,7,2020
10073,EUR,0.8857,7,7,2020
10074,GBP,0.7985,7,7,2020
10075,USD,1.0,8,7,2020
10076,CAD,1.359,8,7,2020
10077,AUD,1.4391,8,7,2020
10078,EUR,0.8861,8,7,2020
10079,GBP,0.7968,8,7,2020
10080,USD,1.0,9,7,2020
10081,CAD,1.3502,9,7,2020
10082,AUD,1.4318,9,7,2020
10083,EUR,0.8817,9,7,2020
10084,GBP,0.7905,9,7,2020
10085,USD,1.0,10,7,2020
10086,CAD,1.3601,10,7,2020
10087,AUD,1.4408,10,7,2020
10088,EUR,0.8868,10,7,2020
10089,GBP,0.7943,10,7,2020
10090,USD,1.0,11,7,2020
10091,CAD,1.3601,11,7,2020
10092,AUD,1.4408,11,7,2020
10093,EUR,0.8868,11,7,2020
10094,GBP,0.7943,11,7,2020
10095,USD,1.0,12,7,2020
10096,CAD,1.3601,12,7,2020
10097,AUD,1.4408,12,7,2020
10098,EUR,0.8868,12,7,2020
10099,GBP,0.7943,12,7,2020
10100,USD,1.0,13,7,2020
10101,CAD,1.3563,13,7,2020
10102,AUD,1.4342,13,7,2020
10103,EUR,0.8827,13,7,2020
10104,GBP,0.7939,13,7,2020
10105,USD,1.0,14,7,2020
10106,CAD,1.3616,14,7,2020
10107,AUD,1.4372,14,7,2020
10108,EUR,0.8791,14,7,2020
10109,GBP,0.798,14,7,2020
10110,USD,1.0,15,7,2020
10111,CAD,1.3568,15,7,2020
10112,AUD,1.4237,15,7,2020
10113,EUR,0.8738,15,7,2020
10114,GBP,0.7912,15,7,2020
10115,USD,1.0,16,7,2020
10116,CAD,1.3538,16,7,2020
10117,AUD,1.4314,16,7,2020
10118,EUR,0.8761,16,7,2020
10119,GBP,0.7962,16,7,2020
10120,USD,1.0,17,7,2020
10121,CAD,1.3572,17,7,2020
10122,AUD,1.4316,17,7,2020
10123,EUR,0.875,17,7,2020
10124,GBP,0.797,17,7,2020
10125,USD,1.0,18,7,2020
10126,CAD,1.3572,18,7,2020
10127,AUD,1.4316,18,7,2020
10128,EUR,0.875,18,7,2020
10129,GBP,0.797,18,7,2020
10130,USD,1.0,19,7,2020
10131,CAD,1.3572,19,7,2020
10132,AUD,1.4316,19,7,2020
10133,EUR,0.875,19,7,2020
10134,GBP,0.797,19,7,2020
10135,USD,1.0,20,7,2020
10136,CAD,1.3567,20,7,2020
10137,AUD,1.429,20,7,2020
10138,EUR,0.8735,20,7,2020
10139,GBP,0.7912,20,7,2020
10140,USD,1.0,21,7,2020
10141,CAD,1.3457,21,7,2020
10142,AUD,1.4117,21,7,2020
10143,EUR,0.8739,21,7,2020
10144,GBP,0.787,21,7,2020
10145,USD,1.0,22,7,2020
10146,CAD,1.3422,22,7,2020
10147,AUD,1.3939,22,7,2020
10148,EUR,0.8637,22,7,2020
10149,GBP,0.787,22,7,2020
10150,USD,1.0,23,7,2020
10151,CAD,1.3386,23,7,2020
10152,AUD,1.4043,23,7,2020
10153,EUR,0.8644,23,7,2020
10154,GBP,0.7883,23,7,2020
10155,USD,1.0,24,7,2020
10156,CAD,1.342,24,7,2020
10157,AUD,1.4108,24,7,2020
10158,EUR,0.8615,24,7,2020
10159,GBP,0.7838,24,7,2020
10160,USD,1.0,25,7,2020
10161,CAD,1.342,25,7,2020
10162,AUD,1.4108,25,7,2020
10163,EUR,0.8615,25,7,2020
10164,GBP,0.7838,25,7,2020
10165,USD,1.0,26,7,2020
10166,CAD,1.342,26,7,2020
10167,AUD,1.4108,26,7,2020
10168,EUR,0.8615,26,7,2020
10169,GBP,0.7838,26,7,2020
10170,USD,1.0,27,7,2020
10171,CAD,1.3375,27,7,2020
10172,AUD,1.4007,27,7,2020
10173,EUR,0.8503,27,7,2020
10174,GBP,0.7767,27,7,2020
10175,USD,1.0,28,7,2020
10176,CAD,1.3393,28,7,2020
10177,AUD,1.4007,28,7,2020
10178,EUR,0.8535,28,7,2020
10179,GBP,0.7764,28,7,2020
10180,USD,1.0,29,7,2020
10181,CAD,1.336,29,7,2020
10182,AUD,1.3943,29,7,2020
10183,EUR,0.8529,29,7,2020
10184,GBP,0.7709,29,7,2020
10185,USD,1.0,30,7,2020
10186,CAD,1.343,30,7,2020
10187,AUD,1.4005,30,7,2020
10188,EUR,0.8516,30,7,2020
10189,GBP,0.7687,30,7,2020
10190,USD,1.0,31,7,2020
10191,CAD,1.3418,31,7,2020
10192,AUD,1.3916,31,7,2020
10193,EUR,0.844,31,7,2020
10194,GBP,0.7601,31,7,2020
10195,USD,1.0,1,8,2020
10196,CAD,1.3418,1,8,2020
10197,AUD,1.3916,1,8,2020
10198,EUR,0.844,1,8,2020
10199,GBP,0.7601,1,8,2020
10200,USD,1.0,2,8,2020
10201,CAD,1.3418,2,8,2020
10202,AUD,1.3916,2,8,2020
10203,EUR,0.844,2,8,2020
10204,GBP,0.7601,2,8,2020
10205,USD,1.0,3,8,2020
10206,CAD,1.3436,3,8,2020
10207,AUD,1.4078,3,8,2020
10208,EUR,0.8528,3,8,2020
10209,GBP,0.7676,3,8,2020
10210,USD,1.0,4,8,2020
