,Order Number,Line Item,CustomerKey,StoreKey,ProductKey,Quantity,Currency,Order day,Order month,Order year
44529,44529,1746000,1,1632302,55,1337,2,USD,12,10,2019
44530,44530,1746000,2,1632302,55,1246,3,USD,12,10,2019
44531,44531,1746000,3,1632302,55,1701,3,USD,12,10,2019
44532,44532,1746001,1,349322,8,1169,3,CAD,12,10,2019
44533,44533,1746002,1,448232,27,449,7,EUR,12,10,2019
44534,44534,1746002,2,448232,27,70,3,EUR,12,10,2019
44535,44535,1746002,3,448232,27,420,4,EUR,12,10,2019
44536,44536,1746003,1,1671353,0,1679,9,USD,12,10,2019
44537,44537,1746003,2,1671353,0,571,1,USD,12,10,2019
44538,44538,1746004,1,1823649,63,367,1,USD,12,10,2019
44539,44539,1746004,2,1823649,63,1609,6,USD,12,10,2019
44540,44540,1746005,1,2062680,59,1646,3,USD,12,10,2019
44541,44541,1746005,2,2062680,59,436,2,USD,12,10,2019
44542,44542,1746005,3,2062680,59,1616,3,USD,12,10,2019
44543,44543,1746005,4,2062680,59,2091,1,USD,12,10,2019
44544,44544,1746006,1,1300742,0,621,3,USD,12,10,2019
44545,44545,1746007,1,380313,0,1265,2,CAD,12,10,2019
44546,44546,1746008,1,751680,29,96,3,EUR,12,10,2019
44547,44547,1746008,2,751680,29,388,5,EUR,12,10,2019
44548,44548,1746008,3,751680,29,1584,2,EUR,12,10,2019
44549,44549,1746008,4,751680,29,448,3,EUR,12,10,2019
44550,44550,1746009,1,1784517,62,51,4,USD,12,10,2019
44551,44551,1746009,2,1784517,62,1663,5,USD,12,10,2019
44552,44552,1746009,3,1784517,62,910,3,USD,12,10,2019
44553,44553,1746009,4,1784517,62,1646,1,USD,12,10,2019
44554,44554,1746009,5,1784517,62,2158,1,USD,12,10,2019
44555,44555,1746009,6,1784517,62,1811,3,USD,12,10,2019
44556,44556,1746010,1,1838893,47,378,1,USD,12,10,2019
44557,44557,1746010,2,1838893,47,99,1,USD,12,10,2019
44558,44558,1746010,3,1838893,47,1387,3,USD,12,10,2019
44559,44559,1746012,1,1090531,40,2000,2,GBP,12,10,2019
44560,44560,1746012,2,1090531,40,957,7,GBP,12,10,2019
44561,44561,1746013,1,1974345,61,1497,1,USD,12,10,2019
44562,44562,1746013,2,1974345,61,1330,3,USD,12,10,2019
44563,44563,1746014,1,1391234,51,67,2,USD,12,10,2019
44564,44564,1746014,3,1391234,51,680,1,USD,12,10,2019
44565,44565,1746015,1,1744383,51,443,1,USD,12,10,2019
44566,44566,1746016,1,2034965,0,139,4,USD,12,10,2019
44567,44567,1746016,2,2034965,0,66,7,USD,12,10,2019
44568,44568,1746017,1,1765862,61,287,2,USD,12,10,2019
44569,44569,1746018,1,1795866,53,2014,1,USD,12,10,2019
44570,44570,1746019,1,982052,36,69,2,GBP,12,10,2019
44571,44571,1746019,2,982052,36,422,3,GBP,12,10,2019
44572,44572,1746020,1,849706,31,1559,1,EUR,12,10,2019
44573,44573,1746020,2,849706,31,1773,1,EUR,12,10,2019
44574,44574,1746020,3,849706,31,1287,1,EUR,12,10,2019
44575,44575,1746021,1,1542784,49,1624,5,USD,12,10,2019
44576,44576,1746021,2,1542784,49,1086,6,USD,12,10,2019
44577,44577,1746021,3,1542784,49,1206,1,USD,12,10,2019
44578,44578,1746021,4,1542784,49,2026,1,USD,12,10,2019
44579,44579,1746022,1,1959184,57,1704,6,USD,12,10,2019
44580,44580,1746022,2,1959184,57,901,2,USD,12,10,2019
44581,44581,1746024,1,1288961,50,35,2,USD,12,10,2019
44582,44582,1746025,1,100386,5,1554,1,AUD,12,10,2019
44583,44583,1746025,2,100386,5,517,2,AUD,12,10,2019
44584,44584,1746025,3,100386,5,1621,3,AUD,12,10,2019
44585,44585,1746025,4,100386,5,77,7,AUD,12,10,2019
44586,44586,1746026,1,1123758,39,1747,5,GBP,12,10,2019
44587,44587,1746026,2,1123758,39,1580,1,GBP,12,10,2019
44588,44588,1746027,1,1035789,37,107,1,GBP,12,10,2019
44589,44589,1746028,1,1672305,59,444,1,USD,12,10,2019
44590,44590,1746029,1,305226,9,1434,1,CAD,12,10,2019
44591,44591,1746030,1,1217161,47,1608,7,USD,12,10,2019
44592,44592,1746031,1,1209835,0,2137,2,USD,12,10,2019
44593,44593,1746031,2,1209835,0,435,1,USD,12,10,2019
44594,44594,1746032,1,1495716,0,2489,5,USD,12,10,2019
44595,44595,1746033,1,660319,18,1625,1,EUR,12,10,2019
44596,44596,1746034,1,463114,0,1031,3,EUR,12,10,2019
44597,44597,1746034,2,463114,0,496,3,EUR,12,10,2019
44598,44598,1746034,3,463114,0,1695,2,EUR,12,10,2019
44599,44599,1746035,1,1368909,43,1640,1,USD,12,10,2019
44600,44600,1746035,2,1368909,43,21,1,USD,12,10,2019
44601,44601,1746036,1,1644327,66,2491,1,USD,12,10,2019
44602,44602,1746036,2,1644327,66,1667,4,USD,12,10,2019
44603,44603,1746037,1,61947,5,78,1,AUD,12,10,2019
44604,44604,1746038,1,522979,24,1505,6,EUR,12,10,2019
44605,44605,1746038,2,522979,24,1623,6,EUR,12,10,2019
44606,44606,1746039,1,949166,0,273,10,GBP,12,10,2019
44607,44607,1746040,1,1374285,65,394,1,USD,12,10,2019
44608,44608,1746040,2,1374285,65,1643,3,USD,12,10,2019
44609,44609,1746041,1,713424,30,1606,1,EUR,12,10,2019
44610,44610,1746041,2,713424,30,19,1,EUR,12,10,2019
44611,44611,1746043,1,1914473,50,1592,3,USD,12,10,2019
44612,44612,1746043,2,1914473,50,1079,1,USD,12,10,2019
44613,44613,1746044,1,1934862,50,1089,1,USD,12,10,2019
44614,44614,1746044,2,1934862,50,1032,4,USD,12,10,2019
44615,44615,1746044,3,1934862,50,1660,2,USD,12,10,2019
44616,44616,1746045,1,792829,0,63,2,EUR,12,10,2019
44617,44617,1746046,1,1675160,50,343,7,USD,12,10,2019
44618,44618,1746046,2,1675160,50,1260,2,USD,12,10,2019
44619,44619,1746047,1,383902,9,373,1,CAD,12,10,2019
44620,44620,1746047,2,383902,9,2097,1,CAD,12,10,2019
44621,44621,1746048,1,2014806,57,2106,2,USD,12,10,2019
44622,44622,1746048,2,2014806,57,1416,7,USD,12,10,2019
44623,44623,1746048,3,2014806,57,455,1,USD,12,10,2019
44624,44624,1746048,4,2014806,57,87,2,USD,12,10,2019
44625,44625,1746049,1,638661,15,1083,6,EUR,12,10,2019
44626,44626,1746049,2,638661,15,457,2,EUR,12,10,2019
44627,44627,1746049,3,638661,15,437,4,EUR,12,10,2019
44628,44628,1746050,1,786094,30,1659,8,EUR,12,10,2019
44629,44629,1747000,1,1476967,61,2109,3,USD,13,10,2019
44630,44630,1747001,1,170077,4,2402,1,AUD,13,10,2019
44631,44631,1747002,1,1971661,64,19,6,USD,13,10,2019
44632,44632,1747002,3,1971661,64,2096,2,USD,13,10,2019
44633,44633,1747003,1,1496360,0,1407,2,USD,13,10,2019
44634,44634,1748000,1,911353,38,1330,6,GBP,14,10,2019
44635,44635,1748000,2,911353,38,430,1,GBP,14,10,2019
44636,44636,1748001,1,1216913,0,910,10,USD,14,10,2019
44637,44637,1748002,1,667393,13,1349,7,EUR,14,10,2019
44638,44638,1748002,2,667393,13,1167,1,EUR,14,10,2019
44639,44639,1748003,1,1510026,0,1652,2,USD,14,10,2019
44640,44640,1748003,2,1510026,0,1801,3,USD,14,10,2019
44641,44641,1748003,3,1510026,0,1654,6,USD,14,10,2019
44642,44642,1748003,4,1510026,0,422,3,USD,14,10,2019
44643,44643,1748004,1,2070495,48,776,1,USD,14,10,2019
44644,44644,1748004,2,2070495,48,1364,3,USD,14,10,2019
44645,44645,1748004,3,2070495,48,181,2,USD,14,10,2019
44646,44646,1748005,1,1777022,59,1756,5,USD,14,10,2019
44647,44647,1748006,1,186136,4,1503,1,AUD,14,10,2019
44648,44648,1748008,1,1288319,0,829,9,USD,14,10,2019
44649,44649,1748008,2,1288319,0,1511,6,USD,14,10,2019
44650,44650,1748009,1,1678208,53,1666,2,USD,14,10,2019
44651,44651,1748009,2,1678208,53,1470,1,USD,14,10,2019
44652,44652,1748010,1,556177,19,1781,4,EUR,14,10,2019
44653,44653,1748010,2,556177,19,1823,7,EUR,14,10,2019
44654,44654,1748010,3,556177,19,1449,3,EUR,14,10,2019
44655,44655,1748012,1,2064437,0,91,2,USD,14,10,2019
44656,44656,1748012,2,2064437,0,345,5,USD,14,10,2019
44657,44657,1748012,3,2064437,0,1118,1,USD,14,10,2019
44658,44658,1748013,1,1579183,56,57,4,USD,14,10,2019
44659,44659,1748013,2,1579183,56,1642,1,USD,14,10,2019
44660,44660,1748013,3,1579183,56,435,2,USD,14,10,2019
44661,44661,1748013,4,1579183,56,1680,1,USD,14,10,2019
44662,44662,1748013,5,1579183,56,1725,3,USD,14,10,2019
44663,44663,1748014,1,673346,0,1701,1,EUR,14,10,2019
44664,44664,1748015,1,1070493,38,1458,6,GBP,14,10,2019
44665,44665,1748015,2,1070493,38,441,1,GBP,14,10,2019
44666,44666,1748016,1,229838,0,1672,7,CAD,14,10,2019
44667,44667,1748017,1,1518136,47,948,6,USD,14,10,2019
44668,44668,1748017,2,1518136,47,1624,5,USD,14,10,2019
44669,44669,1748017,3,1518136,47,113,1,USD,14,10,2019
44670,44670,1748018,1,601921,15,167,7,EUR,14,10,2019
44671,44671,1748019,1,1584962,49,723,3,USD,14,10,2019
44672,44672,1748019,2,1584962,49,1093,1,USD,14,10,2019
44673,44673,1748019,3,1584962,49,458,8,USD,14,10,2019
44674,44674,1748020,1,2090627,61,1684,5,USD,14,10,2019
44675,44675,1748021,1,1315898,44,1703,1,USD,14,10,2019
44676,44676,1748022,1,605306,13,1098,8,EUR,14,10,2019
44677,44677,1749000,1,588045,23,1499,5,EUR,15,10,2019
44678,44678,1749000,2,588045,23,1498,1,EUR,15,10,2019
44679,44679,1749000,3,588045,23,1386,1,EUR,15,10,2019
44680,44680,1749001,1,192200,0,1624,2,AUD,15,10,2019
44681,44681,1749002,1,1979261,44,619,2,USD,15,10,2019
44682,44682,1749002,2,1979261,44,2502,2,USD,15,10,2019
44683,44683,1749003,1,1477324,0,1281,1,USD,15,10,2019
44684,44684,1749003,2,1477324,0,1787,1,USD,15,10,2019
44685,44685,1749003,3,1477324,0,420,1,USD,15,10,2019
44686,44686,1749004,1,337589,8,115,3,CAD,15,10,2019
44687,44687,1749005,1,1322538,61,596,2,USD,15,10,2019
44688,44688,1749006,1,1833543,66,438,7,USD,15,10,2019
44689,44689,1749006,2,1833543,66,1647,1,USD,15,10,2019
44690,44690,1749006,3,1833543,66,1572,1,USD,15,10,2019
44691,44691,1749007,1,1868176,51,1800,3,USD,15,10,2019
44692,44692,1749007,2,1868176,51,1051,1,USD,15,10,2019
44693,44693,1749008,1,193929,5,1757,2,AUD,15,10,2019
44694,44694,1749009,1,1888484,56,1072,3,USD,15,10,2019
44695,44695,1749010,1,309028,9,718,5,CAD,15,10,2019
44696,44696,1749010,2,309028,9,1632,1,CAD,15,10,2019
44697,44697,1749011,1,1853071,57,1573,1,USD,15,10,2019
44698,44698,1749012,1,1559820,0,2513,3,USD,15,10,2019
44699,44699,1749012,2,1559820,0,503,1,USD,15,10,2019
44700,44700,1749013,1,1952261,55,157,6,USD,15,10,2019
44701,44701,1749013,2,1952261,55,1679,3,USD,15,10,2019
44702,44702,1749014,1,513548,22,1676,3,EUR,15,10,2019
44703,44703,1749014,2,513548,22,1362,9,EUR,15,10,2019
44704,44704,1749015,1,1438900,47,148,5,USD,15,10,2019
44705,44705,1749015,2,1438900,47,1744,6,USD,15,10,2019
44706,44706,1749017,1,265598,0,1619,1,CAD,15,10,2019
44707,44707,1749017,2,265598,0,1764,2,CAD,15,10,2019
44708,44708,1749017,3,265598,0,52,1,CAD,15,10,2019
44709,44709,1749018,1,1010181,36,1797,2,GBP,15,10,2019
44710,44710,1749018,2,1010181,36,1433,2,GBP,15,10,2019
44711,44711,1749018,3,1010181,36,961,2,GBP,15,10,2019
44712,44712,1749019,1,411768,27,1681,3,EUR,15,10,2019
44713,44713,1749019,2,411768,27,1672,5,EUR,15,10,2019
44714,44714,1749020,1,1848776,0,54,1,USD,15,10,2019
44715,44715,1749020,2,1848776,0,955,4,USD,15,10,2019
44716,44716,1749020,3,1848776,0,1469,1,USD,15,10,2019
44717,44717,1749020,4,1848776,0,1433,7,USD,15,10,2019
44718,44718,1749021,1,1633217,49,1740,3,USD,15,10,2019
44719,44719,1749022,1,1071530,42,1800,1,GBP,15,10,2019
44720,44720,1749024,1,1839627,45,105,4,USD,15,10,2019
44721,44721,1749024,2,1839627,45,965,1,USD,15,10,2019
44722,44722,1749024,3,1839627,45,1705,1,USD,15,10,2019
44723,44723,1749025,1,1982150,57,331,3,USD,15,10,2019
44724,44724,1749026,1,582975,24,1622,1,EUR,15,10,2019
44725,44725,1750000,1,871690,0,1617,6,EUR,16,10,2019
44726,44726,1750000,2,871690,0,441,1,EUR,16,10,2019
44727,44727,1750001,1,2082986,54,366,3,USD,16,10,2019
44728,44728,1750001,2,2082986,54,148,1,USD,16,10,2019
44729,44729,1750002,1,241230,9,190,2,CAD,16,10,2019
44730,44730,1750002,2,241230,9,1727,4,CAD,16,10,2019
44731,44731,1750002,3,241230,9,1549,2,CAD,16,10,2019
44732,44732,1750002,4,241230,9,1252,3,CAD,16,10,2019
44733,44733,1750002,5,241230,9,446,1,CAD,16,10,2019
44734,44734,1750002,6,241230,9,2512,1,CAD,16,10,2019
44735,44735,1750002,7,241230,9,152,5,CAD,16,10,2019
44736,44736,1750003,1,325936,9,668,2,CAD,16,10,2019
44737,44737,1750003,2,325936,9,1664,1,CAD,16,10,2019
44738,44738,1750003,3,325936,9,1596,2,CAD,16,10,2019
44739,44739,1750003,4,325936,9,2107,7,CAD,16,10,2019
44740,44740,1750004,1,1449155,0,167,6,USD,16,10,2019
44741,44741,1750004,2,1449155,0,1569,3,USD,16,10,2019
44742,44742,1750005,1,1997221,0,25,2,USD,16,10,2019
44743,44743,1750006,1,1962303,54,1447,4,USD,16,10,2019
44744,44744,1750006,2,1962303,54,1327,3,USD,16,10,2019
44745,44745,1750006,3,1962303,54,1544,1,USD,16,10,2019
44746,44746,1750007,1,1780221,0,2011,3,USD,16,10,2019
44747,44747,1750008,1,1797536,45,444,1,USD,16,10,2019
44748,44748,1750008,2,1797536,45,1757,3,USD,16,10,2019
44749,44749,1750009,1,396944,8,81,3,CAD,16,10,2019
44750,44750,1750009,2,396944,8,1626,2,CAD,16,10,2019
44751,44751,1750009,3,396944,8,635,6,CAD,16,10,2019
44752,44752,1750009,4,396944,8,94,1,CAD,16,10,2019
44753,44753,1750010,1,1387959,54,1036,5,USD,16,10,2019
44754,44754,1750011,1,1638102,54,1598,3,USD,16,10,2019
44755,44755,1750012,1,1398124,49,94,1,USD,16,10,2019
44756,44756,1750012,2,1398124,49,46,2,USD,16,10,2019
44757,44757,1750013,1,1872046,51,37,8,USD,16,10,2019
44758,44758,1750014,1,1118097,0,1062,1,GBP,16,10,2019
44759,44759,1750014,2,1118097,0,91,1,GBP,16,10,2019
44760,44760,1750014,3,1118097,0,1600,3,GBP,16,10,2019
44761,44761,1750015,1,2037884,55,1703,3,USD,16,10,2019
44762,44762,1750015,2,2037884,55,1645,3,USD,16,10,2019
44763,44763,1750016,1,486020,24,1859,3,EUR,16,10,2019
44764,44764,1750016,2,486020,24,11,1,EUR,16,10,2019
44765,44765,1750018,1,1373708,48,1001,1,USD,16,10,2019
44766,44766,1750018,2,1373708,48,430,2,USD,16,10,2019
44767,44767,1750018,3,1373708,48,1748,7,USD,16,10,2019
44768,44768,1750018,4,1373708,48,1069,1,USD,16,10,2019
44769,44769,1750018,5,1373708,48,447,2,USD,16,10,2019
44770,44770,1750021,1,1655148,45,377,3,USD,16,10,2019
44771,44771,1750021,2,1655148,45,1469,8,USD,16,10,2019
44772,44772,1750022,1,417789,27,1621,4,EUR,16,10,2019
44773,44773,1750023,1,261669,8,330,1,CAD,16,10,2019
44774,44774,1750024,1,493378,19,438,3,EUR,16,10,2019
44775,44775,1750024,2,493378,19,1353,1,EUR,16,10,2019
44776,44776,1750024,3,493378,19,1769,8,EUR,16,10,2019
44777,44777,1750025,1,152438,5,7,9,AUD,16,10,2019
44778,44778,1750026,1,309994,9,1664,7,CAD,16,10,2019
44779,44779,1750027,1,1850415,61,454,8,USD,16,10,2019
44780,44780,1750027,2,1850415,61,1756,2,USD,16,10,2019
44781,44781,1750027,3,1850415,61,1408,4,USD,16,10,2019
44782,44782,1750027,4,1850415,61,1680,3,USD,16,10,2019
44783,44783,1750027,5,1850415,61,1694,4,USD,16,10,2019
44784,44784,1750027,6,1850415,61,718,4,USD,16,10,2019
44785,44785,1750027,7,1850415,61,1688,2,USD,16,10,2019
44786,44786,1750028,1,512415,0,1577,1,EUR,16,10,2019
44787,44787,1750028,2,512415,0,1424,10,EUR,16,10,2019
44788,44788,1750028,3,512415,0,1752,1,EUR,16,10,2019
44789,44789,1750029,1,1719990,64,1176,1,USD,16,10,2019
44790,44790,1750029,2,1719990,64,1553,2,USD,16,10,2019
44791,44791,1750030,1,162784,6,1298,1,AUD,16,10,2019
44792,44792,1750030,2,162784,6,1776,1,AUD,16,10,2019
44793,44793,1750031,1,1238419,57,1609,2,USD,16,10,2019
44794,44794,1750032,1,1588361,64,572,9,USD,16,10,2019
44795,44795,1750032,2,1588361,64,984,9,USD,16,10,2019
44796,44796,1750032,3,1588361,64,1342,3,USD,16,10,2019
44797,44797,1750032,4,1588361,64,1443,5,USD,16,10,2019
44798,44798,1750033,1,1815456,43,1219,1,USD,16,10,2019
44799,44799,1750034,1,476441,22,71,8,EUR,16,10,2019
44800,44800,1750034,2,476441,22,1656,1,EUR,16,10,2019
44801,44801,1750034,3,476441,22,374,1,EUR,16,10,2019
44802,44802,1750034,4,476441,22,1794,4,EUR,16,10,2019
44803,44803,1750035,1,1227948,63,1792,10,USD,16,10,2019
44804,44804,1751000,1,321310,10,754,8,CAD,17,10,2019
44805,44805,1751000,2,321310,10,1780,1,CAD,17,10,2019
44806,44806,1751000,3,321310,10,1239,1,CAD,17,10,2019
44807,44807,1751000,4,321310,10,2216,2,CAD,17,10,2019
44808,44808,1751000,5,321310,10,1062,8,CAD,17,10,2019
44809,44809,1751001,1,921825,0,927,4,GBP,17,10,2019
44810,44810,1751001,2,921825,0,304,2,GBP,17,10,2019
44811,44811,1751001,3,921825,0,1873,1,GBP,17,10,2019
44812,44812,1751001,4,921825,0,428,2,GBP,17,10,2019
44813,44813,1751002,1,1362686,45,1410,2,USD,17,10,2019
44814,44814,1751004,1,1985903,55,615,2,USD,17,10,2019
44815,44815,1751004,2,1985903,55,1588,5,USD,17,10,2019
44816,44816,1751004,3,1985903,55,1476,1,USD,17,10,2019
44817,44817,1751005,1,579463,0,729,4,EUR,17,10,2019
44818,44818,1751006,1,771348,30,1449,3,EUR,17,10,2019
44819,44819,1751007,1,1987171,66,1610,4,USD,17,10,2019
44820,44820,1751008,1,1215660,0,1780,2,USD,17,10,2019
44821,44821,1751008,2,1215660,0,885,3,USD,17,10,2019
44822,44822,1751008,3,1215660,0,1669,2,USD,17,10,2019
44823,44823,1751008,4,1215660,0,54,1,USD,17,10,2019
44824,44824,1751009,1,1850415,61,565,1,USD,17,10,2019
44825,44825,1751009,2,1850415,61,1661,8,USD,17,10,2019
44826,44826,1751010,1,969463,40,1430,3,GBP,17,10,2019
44827,44827,1751011,1,1484343,56,92,1,USD,17,10,2019
44828,44828,1751011,2,1484343,56,1737,2,USD,17,10,2019
44829,44829,1751011,3,1484343,56,1314,1,USD,17,10,2019
44830,44830,1751012,1,1261460,53,120,1,USD,17,10,2019
44831,44831,1751012,2,1261460,53,163,3,USD,17,10,2019
44832,44832,1751012,3,1261460,53,1434,2,USD,17,10,2019
44833,44833,1751012,4,1261460,53,1713,1,USD,17,10,2019
44834,44834,1751012,5,1261460,53,1441,2,USD,17,10,2019
44835,44835,1751012,6,1261460,53,684,6,USD,17,10,2019
44836,44836,1751013,1,1688009,56,87,1,USD,17,10,2019
44837,44837,1751013,2,1688009,56,207,4,USD,17,10,2019
44838,44838,1751013,3,1688009,56,65,1,USD,17,10,2019
44839,44839,1751013,4,1688009,56,2491,3,USD,17,10,2019
44840,44840,1751014,1,1574307,61,1417,3,USD,17,10,2019
44841,44841,1751015,1,113244,6,1679,4,AUD,17,10,2019
44842,44842,1751016,1,1998179,62,1293,2,USD,17,10,2019
44843,44843,1751016,2,1998179,62,117,4,USD,17,10,2019
44844,44844,1751017,1,704565,30,1417,3,EUR,17,10,2019
44845,44845,1751018,1,2054922,47,1721,2,USD,17,10,2019
44846,44846,1751019,1,1180909,42,1320,1,GBP,17,10,2019
44847,44847,1751020,1,1001523,37,1577,1,GBP,17,10,2019
44848,44848,1751020,2,1001523,37,1674,4,GBP,17,10,2019
44849,44849,1751020,3,1001523,37,2499,3,GBP,17,10,2019
44850,44850,1751021,1,513424,0,103,2,EUR,17,10,2019
44851,44851,1751022,1,2067231,0,1999,4,USD,17,10,2019
44852,44852,1751022,2,2067231,0,1547,3,USD,17,10,2019
44853,44853,1751023,1,1737591,43,1325,1,USD,17,10,2019
44854,44854,1751023,2,1737591,43,1377,3,USD,17,10,2019
44855,44855,1751023,3,1737591,43,1586,1,USD,17,10,2019
44856,44856,1751024,1,772646,29,418,1,EUR,17,10,2019
44857,44857,1751025,1,265825,8,1030,2,CAD,17,10,2019
44858,44858,1751026,1,497316,19,1613,5,EUR,17,10,2019
44859,44859,1751027,1,1865096,65,2512,6,USD,17,10,2019
44860,44860,1751027,2,1865096,65,1610,4,USD,17,10,2019
44861,44861,1751027,3,1865096,65,1604,3,USD,17,10,2019
44862,44862,1751027,4,1865096,65,1469,3,USD,17,10,2019
44863,44863,1751028,1,132774,0,1490,1,AUD,17,10,2019
44864,44864,1751029,1,1411618,51,1479,1,USD,17,10,2019
44865,44865,1751031,1,249578,9,174,6,CAD,17,10,2019
44866,44866,1751032,1,374334,9,1541,2,CAD,17,10,2019
44867,44867,1751032,2,374334,9,662,4,CAD,17,10,2019
44868,44868,1751032,3,374334,9,1053,4,CAD,17,10,2019
44869,44869,1751033,1,1285725,45,1619,6,USD,17,10,2019
44870,44870,1751033,2,1285725,45,2463,2,USD,17,10,2019
44871,44871,1751036,1,1420473,0,1546,2,USD,17,10,2019
44872,44872,1751037,1,1369522,47,1444,4,USD,17,10,2019
44873,44873,1751037,2,1369522,47,121,3,USD,17,10,2019
44874,44874,1751037,3,1369522,47,1245,1,USD,17,10,2019
44875,44875,1752000,1,127015,1,2503,2,AUD,18,10,2019
44876,44876,1752000,2,127015,1,1653,1,AUD,18,10,2019
44877,44877,1752000,3,127015,1,1447,3,AUD,18,10,2019
44878,44878,1752000,4,127015,1,483,1,AUD,18,10,2019
44879,44879,1752001,1,1843636,54,547,8,USD,18,10,2019
44880,44880,1752001,2,1843636,54,114,2,USD,18,10,2019
44881,44881,1752001,3,1843636,54,1688,10,USD,18,10,2019
44882,44882,1752001,4,1843636,54,1449,3,USD,18,10,2019
44883,44883,1752002,1,800959,0,721,2,EUR,18,10,2019
44884,44884,1752003,1,632425,0,1636,1,EUR,18,10,2019
44885,44885,1752003,2,632425,0,1746,4,EUR,18,10,2019
44886,44886,1752003,3,632425,0,1225,1,EUR,18,10,2019
44887,44887,1752003,4,632425,0,1628,7,EUR,18,10,2019
44888,44888,1752004,1,1090696,0,1593,2,GBP,18,10,2019
44889,44889,1752004,2,1090696,0,367,1,GBP,18,10,2019
44890,44890,1752004,3,1090696,0,104,6,GBP,18,10,2019
44891,44891,1752004,4,1090696,0,147,3,GBP,18,10,2019
44892,44892,1752006,1,946719,39,1410,1,GBP,18,10,2019
44893,44893,1752006,2,946719,39,2106,5,GBP,18,10,2019
44894,44894,1752006,3,946719,39,394,4,GBP,18,10,2019
44895,44895,1752006,4,946719,39,61,5,GBP,18,10,2019
44896,44896,1752006,5,946719,39,95,1,GBP,18,10,2019
44897,44897,1752006,6,946719,39,1322,5,GBP,18,10,2019
44898,44898,1752006,7,946719,39,162,1,GBP,18,10,2019
44899,44899,1752007,1,1743083,55,66,4,USD,18,10,2019
44900,44900,1752008,1,2082534,65,2509,6,USD,18,10,2019
44901,44901,1752008,2,2082534,65,441,3,USD,18,10,2019
44902,44902,1752008,3,2082534,65,1131,5,USD,18,10,2019
44903,44903,1752009,1,1920061,57,2490,1,USD,18,10,2019
44904,44904,1752009,2,1920061,57,1403,1,USD,18,10,2019
44905,44905,1752011,1,1693753,45,421,2,USD,18,10,2019
44906,44906,1752011,2,1693753,45,1032,2,USD,18,10,2019
44907,44907,1752011,3,1693753,45,1504,2,USD,18,10,2019
44908,44908,1752012,1,1859740,59,420,4,USD,18,10,2019
44909,44909,1752012,2,1859740,59,50,6,USD,18,10,2019
44910,44910,1752013,1,1940393,63,419,1,USD,18,10,2019
44911,44911,1752013,2,1940393,63,1629,4,USD,18,10,2019
44912,44912,1752013,3,1940393,63,1606,1,USD,18,10,2019
44913,44913,1752014,1,753461,30,1633,9,EUR,18,10,2019
44914,44914,1752015,1,968344,42,1505,1,GBP,18,10,2019
44915,44915,1752016,1,366365,8,1697,6,CAD,18,10,2019
44916,44916,1752017,1,1718920,47,1613,2,USD,18,10,2019
44917,44917,1752017,2,1718920,47,1395,4,USD,18,10,2019
44918,44918,1752017,3,1718920,47,178,5,USD,18,10,2019
44919,44919,1752017,5,1718920,47,859,3,USD,18,10,2019
44920,44920,1752018,1,551501,23,457,7,EUR,18,10,2019
44921,44921,1752019,1,1350916,49,547,3,USD,18,10,2019
44922,44922,1752019,2,1350916,49,341,1,USD,18,10,2019
44923,44923,1752020,1,760987,29,1324,1,EUR,18,10,2019
44924,44924,1752020,2,760987,29,1630,2,EUR,18,10,2019
44925,44925,1752020,3,760987,29,1653,2,EUR,18,10,2019
44926,44926,1752020,4,760987,29,1231,4,EUR,18,10,2019
44927,44927,1752021,1,45436,0,2514,3,AUD,18,10,2019
44928,44928,1752022,1,467049,27,61,1,EUR,18,10,2019
44929,44929,1752022,2,467049,27,1641,3,EUR,18,10,2019
44930,44930,1752023,1,473267,0,1819,2,EUR,18,10,2019
44931,44931,1752023,2,473267,0,1573,4,EUR,18,10,2019
44932,44932,1752023,3,473267,0,1634,1,EUR,18,10,2019
44933,44933,1752024,1,1585026,56,86,1,USD,18,10,2019
44934,44934,1752024,2,1585026,56,1652,6,USD,18,10,2019
44935,44935,1752025,1,1948390,55,48,6,USD,18,10,2019
44936,44936,1752025,2,1948390,55,51,1,USD,18,10,2019
44937,44937,1752025,3,1948390,55,2444,1,USD,18,10,2019
44938,44938,1752026,1,168089,6,54,1,AUD,18,10,2019
44939,44939,1752026,2,168089,6,1424,1,AUD,18,10,2019
44940,44940,1753002,1,1823649,48,305,2,USD,19,10,2019
44941,44941,1753002,2,1823649,48,31,2,USD,19,10,2019
44942,44942,1753003,1,161095,1,1429,1,AUD,19,10,2019
44943,44943,1753003,2,161095,1,1874,5,AUD,19,10,2019
